,Open_kospi,High_kospi,Low_kospi,Close_kospi,Volume_kospi,Dividends_kospi,Stock Splits_kospi,Open_snp,High_snp,Low_snp,Close_snp,Volume_snp,Dividends_snp,Stock Splits_snp,kospi_rise,snp_rise
2021-01-21,3123.27001953125,3163.2099609375,3123.27001953125,3160.840087890625,1360100,0.0,0.0,3816.219970703125,3859.75,3816.219970703125,3851.85009765625,4566190000,0.0,0.0,1,1
2021-01-22,3163.830078125,3185.260009765625,3140.60009765625,3140.6298828125,1111200,0.0,0.0,3857.4599609375,3861.449951171875,3845.050048828125,3853.070068359375,4501760000,0.0,0.0,0,0
2021-01-25,3144.010009765625,3212.219970703125,3142.800048828125,3208.989990234375,1093700,0.0,0.0,3844.239990234375,3852.31005859375,3830.409912109375,3841.469970703125,5110890000,0.0,0.0,1,0
2021-01-26,3203.9599609375,3209.179931640625,3132.669921875,3140.31005859375,873000,0.0,0.0,3851.679931640625,3859.22998046875,3797.159912109375,3855.360107421875,7000840000,0.0,0.0,0,1
2021-01-27,3143.4599609375,3182.530029296875,3118.889892578125,3122.56005859375,924600,0.0,0.0,3862.9599609375,3870.89990234375,3847.780029296875,3849.6201171875,6137500000,0.0,0.0,0,0
2021-01-28,3114.97998046875,3114.97998046875,3046.639892578125,3069.050048828125,1310500,0.0,0.0,3836.830078125,3836.830078125,3732.47998046875,3750.77001953125,9976520000,0.0,0.0,0,0
2021-01-29,3078.72998046875,3100.219970703125,2962.699951171875,2976.2099609375,995100,0.0,0.0,3755.75,3830.5,3755.75,3787.3798828125,6992770000,0.0,0.0,0,1
2021-02-01,2976.81005859375,3056.8701171875,2947.239990234375,3056.530029296875,969300,0.0,0.0,3778.050048828125,3778.050048828125,3694.1201171875,3714.239990234375,6643370000,0.0,0.0,1,0
2021-02-02,3065.56005859375,3138.949951171875,3065.56005859375,3096.81005859375,887300,0.0,0.0,3731.169921875,3784.320068359375,3725.6201171875,3773.860107421875,5436230000,0.0,0.0,1,1
2021-02-03,3108.419921875,3142.260009765625,3091.85009765625,3129.679931640625,901800,0.0,0.0,3791.840087890625,3843.090087890625,3791.840087890625,3826.31005859375,5514090000,0.0,0.0,1,1
2021-02-04,3135.02001953125,3135.02001953125,3068.4599609375,3087.550048828125,1460900,0.0,0.0,3840.27001953125,3847.510009765625,3816.679931640625,3830.169921875,4864870000,0.0,0.0,0,0
2021-02-05,3098.489990234375,3124.6201171875,3081.780029296875,3120.6298828125,1193500,0.0,0.0,3836.659912109375,3872.419921875,3836.659912109375,3871.739990234375,4879240000,0.0,0.0,1,1
2021-02-08,3113.6298828125,3128.5400390625,3085.590087890625,3091.239990234375,1277200,0.0,0.0,3878.300048828125,3894.56005859375,3874.929931640625,3886.830078125,4879470000,0.0,0.0,0,1
2021-02-09,3102.25,3129.659912109375,3084.669921875,3084.669921875,2145400,0.0,0.0,3892.590087890625,3915.77001953125,3892.590087890625,3915.590087890625,4648360000,0.0,0.0,0,1
2021-02-10,3088.1298828125,3111.8798828125,3064.25,3100.580078125,2152900,0.0,0.0,3910.489990234375,3918.35009765625,3902.639892578125,3911.22998046875,4568320000,0.0,0.0,1,1
2021-02-15,3108.699951171875,3156.56005859375,3108.699951171875,3147.0,1604700,0.0,0.0,3911.64990234375,3937.22998046875,3905.780029296875,3934.830078125,4135060000,0.0,0.0,1,1
2021-02-17,3162.949951171875,3162.949951171875,3115.47998046875,3133.72998046875,1784100,0.0,0.0,3939.610107421875,3950.429931640625,3923.85009765625,3932.590087890625,5058990000,0.0,0.0,0,0
2021-02-18,3131.739990234375,3140.39990234375,3086.659912109375,3086.659912109375,1860600,0.0,0.0,3918.5,3933.610107421875,3900.429931640625,3931.330078125,4730650000,0.0,0.0,0,1
2021-02-19,3089.9599609375,3109.669921875,3040.280029296875,3107.6201171875,3455500,0.0,0.0,3915.860107421875,3921.97998046875,3885.030029296875,3913.969970703125,4793650000,0.0,0.0,1,0
2021-02-22,3114.030029296875,3142.47998046875,3079.159912109375,3079.75,1832000,0.0,0.0,3921.159912109375,3930.409912109375,3903.070068359375,3906.7099609375,4845320000,0.0,0.0,0,0
2021-02-23,3069.260009765625,3094.2900390625,3035.4599609375,3070.090087890625,2357800,0.0,0.0,3885.550048828125,3902.919921875,3874.7099609375,3876.5,5917100000,0.0,0.0,1,0
2021-02-24,3070.580078125,3092.050048828125,2993.4599609375,2994.97998046875,1560900,0.0,0.0,3857.070068359375,3895.97998046875,3805.590087890625,3881.3701171875,6296610000,0.0,0.0,0,1
2021-02-25,3026.469970703125,3099.800048828125,3026.469970703125,3099.68994140625,1280100,0.0,0.0,3873.7099609375,3928.64990234375,3859.60009765625,3925.429931640625,6012790000,0.0,0.0,1,1
2021-02-26,3089.489990234375,3089.489990234375,2988.280029296875,3012.949951171875,1361300,0.0,0.0,3915.800048828125,3925.02001953125,3814.0400390625,3829.340087890625,6547470000,0.0,0.0,0,0
2021-03-02,3021.679931640625,3096.5,3020.739990234375,3043.8701171875,1749900,0.0,0.0,3842.510009765625,3914.5,3842.510009765625,3901.820068359375,5114820000,0.0,0.0,1,1
2021-03-03,3041.199951171875,3083.0400390625,3029.3701171875,3082.989990234375,2236700,0.0,0.0,3903.639892578125,3906.409912109375,3868.570068359375,3870.2900390625,5536010000,0.0,0.0,1,0
2021-03-04,3076.8798828125,3076.8798828125,3022.5400390625,3043.489990234375,1279000,0.0,0.0,3863.989990234375,3874.469970703125,3818.860107421875,3819.719970703125,6173660000,0.0,0.0,0,0
2021-03-05,3036.159912109375,3036.97998046875,2982.449951171875,3026.260009765625,1187200,0.0,0.0,3818.530029296875,3843.669921875,3723.340087890625,3768.469970703125,7195400000,0.0,0.0,0,0
2021-03-08,3031.989990234375,3055.64990234375,2992.639892578125,2996.110107421875,1928300,0.0,0.0,3793.580078125,3851.68994140625,3730.18994140625,3841.93994140625,6851070000,0.0,0.0,0,1
2021-03-09,2989.9599609375,3000.489990234375,2929.360107421875,2976.1201171875,1534200,0.0,0.0,3844.389892578125,3881.06005859375,3819.25,3821.35009765625,5871710000,0.0,0.0,0,0
2021-03-10,2980.760009765625,3013.949951171875,2951.530029296875,2958.1201171875,905600,0.0,0.0,3851.929931640625,3903.760009765625,3851.929931640625,3875.43994140625,5513560000,0.0,0.0,0,1
2021-03-11,2964.300048828125,3028.3701171875,2964.300048828125,3013.699951171875,1349200,0.0,0.0,3891.989990234375,3917.35009765625,3885.72998046875,3898.81005859375,5847380000,0.0,0.0,1,1
2021-03-12,3030.72998046875,3061.429931640625,3030.72998046875,3054.389892578125,1669100,0.0,0.0,3915.5400390625,3960.27001953125,3915.5400390625,3939.340087890625,5312880000,0.0,0.0,1,1
2021-03-15,3057.06005859375,3065.169921875,3036.139892578125,3045.7099609375,1161800,0.0,0.0,3924.52001953125,3944.989990234375,3915.2099609375,3943.340087890625,4476280000,0.0,0.0,0,1
2021-03-16,3049.22998046875,3071.5400390625,3049.22998046875,3067.169921875,1123900,0.0,0.0,3942.9599609375,3970.080078125,3923.5400390625,3968.93994140625,4900100000,0.0,0.0,1,1
2021-03-17,3067.760009765625,3069.570068359375,3027.199951171875,3047.5,815000,0.0,0.0,3973.590087890625,3981.0400390625,3953.43994140625,3962.7099609375,4613080000,0.0,0.0,0,0
2021-03-18,3054.929931640625,3090.18994140625,3054.929931640625,3066.010009765625,1232600,0.0,0.0,3949.570068359375,3983.8701171875,3935.739990234375,3974.1201171875,4561660000,0.0,0.0,1,1
2021-03-19,3063.010009765625,3063.010009765625,3022.489990234375,3039.530029296875,1068500,0.0,0.0,3953.5,3969.6201171875,3910.860107421875,3915.4599609375,5118590000,0.0,0.0,0,0
2021-03-22,3040.010009765625,3048.110107421875,3019.60009765625,3035.4599609375,915700,0.0,0.0,3913.139892578125,3930.1201171875,3886.75,3913.10009765625,7757420000,0.0,0.0,0,0
2021-03-23,3038.25,3058.7900390625,3003.050048828125,3004.739990234375,1331200,0.0,0.0,3916.47998046875,3955.31005859375,3914.159912109375,3940.590087890625,4316260000,0.0,0.0,0,1
2021-03-24,2996.320068359375,3006.5400390625,2971.0400390625,2996.35009765625,978400,0.0,0.0,3937.60009765625,3949.1298828125,3901.570068359375,3910.52001953125,4669010000,0.0,0.0,1,0
2021-03-25,2995.669921875,3024.6298828125,2987.830078125,3008.330078125,940400,0.0,0.0,3919.929931640625,3942.080078125,3889.070068359375,3889.139892578125,4783020000,0.0,0.0,1,0
2021-03-26,3012.7900390625,3041.860107421875,3012.7900390625,3041.010009765625,1036400,0.0,0.0,3879.340087890625,3919.5400390625,3853.5,3909.52001953125,4948340000,0.0,0.0,1,1
2021-03-29,3047.7099609375,3054.2099609375,3025.389892578125,3036.0400390625,1288800,0.0,0.0,3917.1201171875,3978.18994140625,3917.1201171875,3974.5400390625,5483160000,0.0,0.0,0,1
2021-03-30,3038.43994140625,3074.570068359375,3038.43994140625,3070.0,1023100,0.0,0.0,3969.31005859375,3981.830078125,3943.25,3971.090087890625,4628180000,0.0,0.0,1,1
2021-03-31,3073.389892578125,3093.889892578125,3061.39990234375,3061.419921875,1147000,0.0,0.0,3963.340087890625,3968.010009765625,3944.35009765625,3958.550048828125,4121510000,0.0,0.0,0,0
2021-04-01,3073.77001953125,3090.8798828125,3069.679931640625,3087.39990234375,922700,0.0,0.0,3967.25,3994.409912109375,3966.97998046875,3972.889892578125,4578050000,0.0,0.0,1,1
2021-04-02,3104.719970703125,3121.580078125,3101.60009765625,3112.800048828125,792700,0.0,0.0,3992.780029296875,4020.6298828125,3992.780029296875,4019.8701171875,4162130000,0.0,0.0,1,1
2021-04-06,3123.800048828125,3139.2900390625,3110.18994140625,3127.080078125,1279000,0.0,0.0,4034.43994140625,4083.419921875,4034.43994140625,4077.909912109375,4005030000,0.0,0.0,1,1
2021-04-07,3129.070068359375,3146.18994140625,3125.330078125,3137.409912109375,1984800,0.0,0.0,4075.570068359375,4086.22998046875,4068.139892578125,4073.93994140625,4081270000,0.0,0.0,1,0
2021-04-08,3137.25,3145.81005859375,3122.090087890625,3143.260009765625,1357300,0.0,0.0,4074.2900390625,4083.1298828125,4068.31005859375,4079.949951171875,4120810000,0.0,0.0,1,1
2021-04-09,3146.510009765625,3156.0400390625,3125.239990234375,3131.8798828125,1823200,0.0,0.0,4089.949951171875,4098.18994140625,4082.5400390625,4097.169921875,3907100000,0.0,0.0,0,1
2021-04-12,3134.8798828125,3147.27001953125,3127.909912109375,3135.590087890625,1048800,0.0,0.0,4096.10986328125,4129.47998046875,4095.510009765625,4128.7998046875,3640390000,0.0,0.0,1,1
2021-04-13,3138.2099609375,3173.260009765625,3136.989990234375,3169.080078125,1741300,0.0,0.0,4124.7099609375,4131.759765625,4114.81982421875,4127.990234375,3588900000,0.0,0.0,1,1
2021-04-14,3169.949951171875,3188.320068359375,3162.1201171875,3182.3798828125,1776300,0.0,0.0,4130.10009765625,4148.0,4124.43017578125,4141.58984375,3734720000,0.0,0.0,1,1
2021-04-15,3180.72998046875,3204.47998046875,3178.989990234375,3194.330078125,1313000,0.0,0.0,4141.580078125,4151.68994140625,4120.8701171875,4124.66015625,3985350000,0.0,0.0,1,0
2021-04-16,3194.080078125,3206.760009765625,3185.669921875,3198.6201171875,985300,0.0,0.0,4139.759765625,4173.490234375,4139.759765625,4170.419921875,4033420000,0.0,0.0,1,1
2021-04-19,3201.110107421875,3214.449951171875,3193.39990234375,3198.840087890625,1060600,0.0,0.0,4174.14013671875,4191.31005859375,4170.75,4185.47021484375,4163820000,0.0,0.0,0,1
2021-04-20,3198.31005859375,3220.820068359375,3195.9599609375,3220.699951171875,1296200,0.0,0.0,4179.7998046875,4180.81005859375,4150.47021484375,4163.259765625,3810290000,0.0,0.0,1,0
2021-04-21,3214.239990234375,3214.239990234375,3165.489990234375,3171.659912109375,1767100,0.0,0.0,4159.18017578125,4159.18017578125,4118.3798828125,4134.93994140625,4342650000,0.0,0.0,0,0
2021-04-22,3174.52001953125,3196.969970703125,3174.52001953125,3177.52001953125,1752700,0.0,0.0,4128.419921875,4175.02001953125,4126.35009765625,4173.419921875,3887250000,0.0,0.0,1,1
2021-04-23,3173.469970703125,3185.969970703125,3146.5400390625,3181.080078125,1829400,0.0,0.0,4170.4599609375,4179.56982421875,4123.68994140625,4134.97998046875,4245140000,0.0,0.0,1,0
2021-04-26,3191.340087890625,3217.530029296875,3191.340087890625,3217.530029296875,1298300,0.0,0.0,4138.77978515625,4194.169921875,4138.77978515625,4180.169921875,3569880000,0.0,0.0,1,1
2021-04-27,3218.300048828125,3223.050048828125,3203.25,3215.419921875,1534200,0.0,0.0,4185.02978515625,4194.18994140625,4182.35986328125,4187.6201171875,3748320000,0.0,0.0,0,1
2021-04-28,3217.2099609375,3219.68994140625,3176.550048828125,3181.469970703125,1412600,0.0,0.0,4188.25,4193.35009765625,4176.22021484375,4186.72021484375,3710700000,0.0,0.0,0,0
2021-04-29,3184.75,3200.409912109375,3161.06005859375,3174.070068359375,1222400,0.0,0.0,4185.14013671875,4201.52978515625,4181.77978515625,4183.18017578125,3787360000,0.0,0.0,0,0
2021-04-30,3176.429931640625,3179.429931640625,3143.3798828125,3147.860107421875,1358200,0.0,0.0,4206.14013671875,4218.77978515625,4176.81005859375,4211.47021484375,4298680000,0.0,0.0,0,1
2021-05-03,3149.050048828125,3174.260009765625,3120.699951171875,3127.199951171875,1040300,0.0,0.0,4198.10009765625,4198.10009765625,4174.85009765625,4181.169921875,4300880000,0.0,0.0,0,0
2021-05-04,3131.389892578125,3147.3798828125,3109.780029296875,3147.3701171875,1282900,0.0,0.0,4191.97998046875,4209.39013671875,4188.02978515625,4192.66015625,4070220000,0.0,0.0,1,1
2021-05-06,3147.719970703125,3174.159912109375,3133.639892578125,3160.429931640625,1238600,0.0,0.0,4177.06005859375,4187.72021484375,4160.93994140625,4167.58984375,4230920000,0.0,0.0,1,0
2021-05-07,3179.6298828125,3205.110107421875,3179.6298828125,3197.199951171875,988900,0.0,0.0,4169.14013671875,4202.7001953125,4147.330078125,4201.6201171875,4511000000,0.0,0.0,1,1
2021-05-10,3201.4599609375,3255.89990234375,3201.4599609375,3249.300048828125,1010200,0.0,0.0,4210.33984375,4238.0400390625,4201.64013671875,4232.60009765625,4016080000,0.0,0.0,1,1
2021-05-11,3239.919921875,3239.919921875,3192.25,3209.429931640625,1095700,0.0,0.0,4228.2900390625,4236.39013671875,4188.1298828125,4188.43017578125,4560700000,0.0,0.0,0,0
2021-05-12,3209.360107421875,3212.830078125,3138.0400390625,3161.659912109375,1423200,0.0,0.0,4150.33984375,4162.0400390625,4111.52978515625,4152.10009765625,4870710000,0.0,0.0,0,1
2021-05-13,3146.969970703125,3161.929931640625,3103.8798828125,3122.110107421875,1094900,0.0,0.0,4130.5498046875,4134.72998046875,4056.8798828125,4063.0400390625,4733070000,0.0,0.0,0,0
2021-05-14,3131.35009765625,3162.31005859375,3131.35009765625,3153.320068359375,835600,0.0,0.0,4074.989990234375,4131.580078125,4074.989990234375,4112.5,4779540000,0.0,0.0,1,1
2021-05-17,3163.2099609375,3173.010009765625,3121.320068359375,3134.52001953125,770700,0.0,0.0,4129.580078125,4183.1298828125,4129.580078125,4173.85009765625,4008880000,0.0,0.0,0,1
2021-05-18,3135.3798828125,3176.39990234375,3135.3798828125,3173.050048828125,785400,0.0,0.0,4169.919921875,4171.919921875,4142.68994140625,4163.2900390625,4125050000,0.0,0.0,1,0
2021-05-20,3174.530029296875,3174.530029296875,3140.47998046875,3162.280029296875,773600,0.0,0.0,4098.4501953125,4116.93017578125,4061.409912109375,4115.68017578125,4247450000,0.0,0.0,0,1
2021-05-21,3171.909912109375,3198.010009765625,3149.4599609375,3156.419921875,796800,0.0,0.0,4121.97021484375,4172.7998046875,4121.97021484375,4159.1201171875,3978880000,0.0,0.0,0,1
2021-05-24,3155.909912109375,3163.27001953125,3137.81005859375,3144.300048828125,587500,0.0,0.0,4168.60986328125,4188.72021484375,4151.72021484375,4155.85986328125,3995250000,0.0,0.0,0,0
2021-05-25,3152.929931640625,3173.10009765625,3148.300048828125,3171.320068359375,612700,0.0,0.0,4170.16015625,4209.52001953125,4170.16015625,4197.0498046875,3684800000,0.0,0.0,1,1
2021-05-26,3171.909912109375,3183.969970703125,3160.300048828125,3168.429931640625,1269000,0.0,0.0,4205.93994140625,4213.419921875,4182.52001953125,4188.1298828125,4182250000,0.0,0.0,0,0
2021-05-27,3170.840087890625,3173.860107421875,3142.3701171875,3165.510009765625,1081100,0.0,0.0,4191.58984375,4202.60986328125,4184.10986328125,4195.990234375,4420890000,0.0,0.0,0,1
2021-05-28,3172.090087890625,3198.659912109375,3171.85009765625,3188.72998046875,966000,0.0,0.0,4201.93994140625,4213.3798828125,4197.77978515625,4200.8798828125,6406310000,0.0,0.0,1,0
2021-05-31,3192.06005859375,3204.2900390625,3179.8701171875,3203.919921875,1123100,0.0,0.0,4210.77001953125,4218.35986328125,4203.56982421875,4204.10986328125,4649250000,0.0,0.0,1,0
2021-06-02,3224.39990234375,3241.070068359375,3216.10009765625,3224.22998046875,1495200,0.0,0.0,4216.52001953125,4234.1201171875,4197.58984375,4202.0400390625,5074670000,0.0,0.0,0,0
2021-06-03,3224.9599609375,3258.5,3224.9599609375,3247.429931640625,1584000,0.0,0.0,4206.81982421875,4217.3701171875,4198.27001953125,4208.1201171875,5833670000,0.0,0.0,1,1
2021-06-04,3246.169921875,3246.18994140625,3218.669921875,3240.080078125,1391800,0.0,0.0,4191.43017578125,4204.39013671875,4167.93017578125,4192.85009765625,5587970000,0.0,0.0,0,1
2021-06-07,3244.590087890625,3264.409912109375,3233.39990234375,3252.1201171875,1731900,0.0,0.0,4206.0498046875,4233.4501953125,4206.0498046875,4229.89013671875,4139790000,0.0,0.0,1,1
2021-06-08,3251.830078125,3264.669921875,3242.56005859375,3247.830078125,1950600,0.0,0.0,4229.33984375,4232.33984375,4215.66015625,4226.52001953125,4476920000,0.0,0.0,0,0
2021-06-09,3245.080078125,3246.489990234375,3216.179931640625,3216.179931640625,1964500,0.0,0.0,4233.81005859375,4236.740234375,4208.41015625,4227.259765625,4659620000,0.0,0.0,0,0
2021-06-10,3216.93994140625,3235.389892578125,3210.31005859375,3224.639892578125,1896200,0.0,0.0,4232.990234375,4237.08984375,4218.740234375,4219.5498046875,4713260000,0.0,0.0,1,0
2021-06-11,3226.97998046875,3251.580078125,3226.97998046875,3249.320068359375,1643800,0.0,0.0,4228.56005859375,4249.740234375,4220.33984375,4239.18017578125,4408210000,0.0,0.0,1,1
2021-06-14,3249.60009765625,3254.489990234375,3238.510009765625,3252.1298828125,1663900,0.0,0.0,4242.89990234375,4248.3798828125,4232.25,4247.43994140625,3815010000,0.0,0.0,1,1
2021-06-15,3253.169921875,3262.800048828125,3247.89990234375,3258.6298828125,1733900,0.0,0.0,4248.31005859375,4255.58984375,4234.06982421875,4255.14990234375,4151200000,0.0,0.0,1,1
2021-06-16,3259.06005859375,3281.9599609375,3256.679931640625,3278.679931640625,2345200,0.0,0.0,4255.27978515625,4257.16015625,4238.35009765625,4246.58984375,4048940000,0.0,0.0,1,0
2021-06-17,3276.199951171875,3276.199951171875,3251.320068359375,3264.9599609375,1848200,0.0,0.0,4248.8701171875,4251.89013671875,4202.4501953125,4223.7001953125,4538350000,0.0,0.0,0,0
2021-06-18,3265.679931640625,3275.760009765625,3262.580078125,3267.929931640625,1626400,0.0,0.0,4220.3701171875,4232.2900390625,4196.0498046875,4221.85986328125,5312680000,0.0,0.0,1,1
2021-06-21,3264.179931640625,3264.179931640625,3225.56005859375,3240.7900390625,1508100,0.0,0.0,4204.77978515625,4204.77978515625,4164.39990234375,4166.4501953125,6817010000,0.0,0.0,0,0
2021-06-22,3245.7900390625,3267.6298828125,3245.7900390625,3263.8798828125,1666300,0.0,0.0,4173.39990234375,4226.240234375,4173.39990234375,4224.7900390625,4128950000,0.0,0.0,1,1
2021-06-23,3265.72998046875,3281.8798828125,3263.070068359375,3276.18994140625,1068300,0.0,0.0,4224.60986328125,4255.83984375,4217.27001953125,4246.43994140625,3828390000,0.0,0.0,1,1
2021-06-24,3281.469970703125,3292.27001953125,3277.85009765625,3286.10009765625,1300300,0.0,0.0,4249.27001953125,4256.60009765625,4241.43017578125,4241.83984375,3730350000,0.0,0.0,1,0
2021-06-25,3289.179931640625,3316.080078125,3289.179931640625,3302.840087890625,1197600,0.0,0.0,4256.97021484375,4271.27978515625,4256.97021484375,4266.490234375,3816660000,0.0,0.0,1,1
2021-06-28,3305.4599609375,3311.68994140625,3291.300048828125,3301.889892578125,1427400,0.0,0.0,4274.4501953125,4286.1201171875,4271.16015625,4280.7001953125,7341450000,0.0,0.0,0,1
2021-06-29,3305.260009765625,3305.419921875,3276.6298828125,3286.679931640625,1211800,0.0,0.0,4284.89990234375,4292.14013671875,4274.669921875,4290.60986328125,4147890000,0.0,0.0,0,1
2021-06-30,3288.6298828125,3305.72998046875,3288.6298828125,3296.679931640625,1608900,0.0,0.0,4293.2099609375,4300.52001953125,4287.0400390625,4291.7998046875,3707150000,0.0,0.0,1,0
2021-07-01,3297.919921875,3300.1201171875,3278.10009765625,3282.06005859375,1157700,0.0,0.0,4290.64990234375,4302.43017578125,4287.9599609375,4297.5,4266040000,0.0,0.0,0,1
2021-07-02,3282.81005859375,3295.679931640625,3278.18994140625,3281.780029296875,1019400,0.0,0.0,4300.72998046875,4320.66015625,4300.72998046875,4319.93994140625,3788230000,0.0,0.0,0,1
2021-07-05,3285.2900390625,3298.929931640625,3285.2900390625,3293.2099609375,849700,0.0,0.0,4326.60009765625,4355.43017578125,4326.60009765625,4352.33984375,3225840000,0.0,0.0,1,1
2021-07-07,3303.590087890625,3303.590087890625,3277.659912109375,3285.340087890625,1146800,0.0,0.0,4356.4599609375,4356.4599609375,4314.3701171875,4343.5400390625,4309570000,0.0,0.0,0,0
2021-07-08,3287.679931640625,3295.7099609375,3252.409912109375,3252.679931640625,1515200,0.0,0.0,4351.009765625,4361.8798828125,4329.7900390625,4358.1298828125,4037380000,0.0,0.0,0,1
2021-07-09,3245.52001953125,3245.52001953125,3188.800048828125,3217.949951171875,1307500,0.0,0.0,4321.06982421875,4330.8798828125,4289.3701171875,4320.81982421875,4347500000,0.0,0.0,0,0
2021-07-12,3227.510009765625,3251.449951171875,3227.510009765625,3246.469970703125,1134600,0.0,0.0,4329.3798828125,4371.60009765625,4329.3798828125,4369.5498046875,3531120000,0.0,0.0,1,1
2021-07-13,3253.239990234375,3273.89990234375,3253.239990234375,3271.3798828125,1149500,0.0,0.0,4372.41015625,4386.68017578125,4364.02978515625,4384.6298828125,3384460000,0.0,0.0,1,1
2021-07-14,3270.090087890625,3270.090087890625,3250.449951171875,3264.81005859375,908300,0.0,0.0,4381.06982421875,4392.3701171875,4366.919921875,4369.2099609375,3695430000,0.0,0.0,0,0
2021-07-15,3269.330078125,3286.580078125,3263.090087890625,3286.219970703125,1171900,0.0,0.0,4380.10986328125,4393.68017578125,4362.35986328125,4374.2998046875,4006370000,0.0,0.0,1,0
2021-07-16,3282.889892578125,3282.889892578125,3259.320068359375,3276.909912109375,1066100,0.0,0.0,4369.02001953125,4369.02001953125,4340.7001953125,4360.02978515625,3905230000,0.0,0.0,0,0
2021-07-19,3258.8701171875,3258.8701171875,3236.389892578125,3244.0400390625,1095100,0.0,0.0,4367.43017578125,4375.08984375,4322.52978515625,4327.16015625,3985700000,0.0,0.0,0,0
2021-07-20,3223.239990234375,3234.800048828125,3214.419921875,3232.699951171875,979300,0.0,0.0,4296.39990234375,4296.39990234375,4233.1298828125,4258.490234375,5157660000,0.0,0.0,1,0
2021-07-21,3251.1298828125,3252.25,3215.909912109375,3215.909912109375,990300,0.0,0.0,4265.10986328125,4336.83984375,4262.0498046875,4323.06005859375,4438270000,0.0,0.0,0,1
2021-07-22,3235.169921875,3253.75,3235.169921875,3250.2099609375,713000,0.0,0.0,4331.1298828125,4359.7001953125,4331.1298828125,4358.68994140625,3810280000,0.0,0.0,1,1
2021-07-23,3253.43994140625,3264.010009765625,3246.090087890625,3254.419921875,804600,0.0,0.0,4361.27001953125,4369.8701171875,4350.06005859375,4367.47998046875,3358300000,0.0,0.0,1,1
2021-07-26,3265.989990234375,3265.989990234375,3224.949951171875,3224.949951171875,826100,0.0,0.0,4381.2001953125,4415.18017578125,4381.2001953125,4411.7900390625,4540070000,0.0,0.0,0,1
2021-07-27,3244.429931640625,3252.85009765625,3230.75,3232.530029296875,991600,0.0,0.0,4409.580078125,4422.72998046875,4405.4501953125,4422.2998046875,4275630000,0.0,0.0,0,1
2021-07-28,3226.06005859375,3243.2099609375,3210.89990234375,3236.860107421875,868200,0.0,0.0,4416.3798828125,4416.3798828125,4372.509765625,4401.4599609375,4241950000,0.0,0.0,1,0
2021-07-29,3248.489990234375,3252.260009765625,3232.5,3242.64990234375,694500,0.0,0.0,4402.9501953125,4415.47021484375,4387.009765625,4400.64013671875,4215290000,0.0,0.0,0,0
2021-07-30,3234.3701171875,3234.659912109375,3202.320068359375,3202.320068359375,687500,0.0,0.0,4403.58984375,4429.97021484375,4403.58984375,4419.14990234375,4044600000,0.0,0.0,0,1
2021-08-02,3218.419921875,3223.0400390625,3194.0,3223.0400390625,560800,0.0,0.0,4395.1201171875,4412.25,4389.64990234375,4395.259765625,3956740000,0.0,0.0,1,1
2021-08-03,3221.570068359375,3237.139892578125,3213.199951171875,3237.139892578125,653200,0.0,0.0,4406.85986328125,4422.18017578125,4384.81005859375,4387.16015625,3724090000,0.0,0.0,1,0
2021-08-04,3246.64990234375,3283.139892578125,3237.550048828125,3280.3798828125,632000,0.0,0.0,4392.740234375,4423.7900390625,4373.0,4423.14990234375,3965190000,0.0,0.0,1,1
2021-08-05,3283.25,3296.169921875,3273.330078125,3276.1298828125,680000,0.0,0.0,4415.9501953125,4416.169921875,4400.22998046875,4402.66015625,4260760000,0.0,0.0,0,0
2021-08-06,3277.06005859375,3288.169921875,3261.929931640625,3270.360107421875,939900,0.0,0.0,4408.85986328125,4429.759765625,4408.85986328125,4429.10009765625,3769410000,0.0,0.0,0,1
2021-08-09,3258.10009765625,3275.14990234375,3251.739990234375,3260.419921875,706500,0.0,0.0,4429.06982421875,4440.81982421875,4429.06982421875,4436.52001953125,3451870000,0.0,0.0,1,1
2021-08-10,3272.43994140625,3272.43994140625,3232.4599609375,3243.18994140625,729000,0.0,0.0,4437.77001953125,4439.39013671875,4424.740234375,4432.35009765625,3449280000,0.0,0.0,0,0
2021-08-11,3235.360107421875,3250.2099609375,3217.64990234375,3220.6201171875,616700,0.0,0.0,4435.7900390625,4445.2099609375,4430.02978515625,4436.75,3886610000,0.0,0.0,0,1
2021-08-12,3213.580078125,3229.590087890625,3202.110107421875,3208.3798828125,642600,0.0,0.0,4442.18017578125,4449.43994140625,4436.419921875,4442.41015625,3532560000,0.0,0.0,0,1
2021-08-13,3205.75,3209.719970703125,3146.760009765625,3171.2900390625,695600,0.0,0.0,4446.080078125,4461.77001953125,4435.9599609375,4460.830078125,3375310000,0.0,0.0,0,1
2021-08-17,3169.739990234375,3179.489990234375,3134.47998046875,3143.090087890625,690800,0.0,0.0,4461.64990234375,4480.259765625,4437.66015625,4479.7099609375,3370640000,0.0,0.0,0,1
2021-08-18,3141.97998046875,3175.8798828125,3124.56005859375,3158.929931640625,622800,0.0,0.0,4462.1201171875,4462.1201171875,4417.830078125,4448.080078125,3836960000,0.0,0.0,1,0
2021-08-19,3140.010009765625,3158.0,3097.830078125,3097.830078125,655600,0.0,0.0,4440.93994140625,4454.31982421875,4397.58984375,4400.27001953125,3755590000,0.0,0.0,0,0
2021-08-20,3111.10009765625,3122.090087890625,3049.030029296875,3060.510009765625,672100,0.0,0.0,4382.43994140625,4418.60986328125,4367.72998046875,4405.7998046875,4398410000,0.0,0.0,0,1
