Open,High,Low,Close,Volume,Volume_Sector,Volume_MA_5,Volume_MA_slope_5,Volume_MA_20,Volume_MA_slope_20,Volume_MA_60,Volume_MA_slope_60,Volume_MA_240,Volume_MA_slope_240,Close_MA_5,Close_MA_slope_5,Close_MA_20,Close_MA_slope_20,Close_MA_60,Close_MA_slope_60,Close_MA_240,Close_MA_slope_240,RSI_Label,ud,Close_ud,daily_change_ratio,ct,Volume_Cluster,Volume_Cluster_Label,RSI
2259.81005859375,2266.31005859375,2238.25,2239.68994140625,770300,2,690220.0,-13120.0,682185.7142857143,25114.285714285797,532371.6666666666,6710.0,485547.9166666667,907.0833333333721,2246.385986328125,0.16201171874990905,2242.867117745536,4.757149832589221,2150.1558227539062,2.567167154948038,2113.2626688639325,0.2347076416017444,1,-1,0,-0.008903455009851794,1.0,0,거래량 작음,64.83495263350525
2238.530029296875,2269.27001953125,2235.1298828125,2267.25,608500,2,662680.0,-27540.0,699357.1428571428,17171.42857142852,536701.6666666666,4330.0,486081.6666666667,533.75,2253.639990234375,7.254003906250091,2248.294259207589,5.4271414620534415,2153.145157877604,2.989335123697856,2113.517044067383,0.2543752034503086,1,1,1,0.012829834903821226,4.0,0,거래량 작음,68.79035472299722
2254.5400390625,2260.6298828125,2241.93994140625,2246.1298828125,509600,1,602940.0,-59740.0,652742.8571428572,-46614.28571428568,540708.3333333334,4006.6666666667443,485933.3333333333,-148.33333333337214,2253.25595703125,-0.384033203125,2249.3299734933034,1.0357142857142208,2155.687320963542,2.542163085937773,2113.6890431722004,0.17199910481758707,1,-1,0,-0.003730320200255647,1.0,3,많음,63.152732609160566
2192.219970703125,2199.929931640625,2166.22998046875,2176.719970703125,808500,2,648480.0,45540.0,661642.8571428572,8900.0,548221.6666666666,7513.333333333256,487304.5833333333,1371.25,2238.4859375,-14.77001953125,2241.578543526786,-7.751429966517662,2157.087821451823,1.400500488281068,2113.577626546224,-0.11141662597628965,1,-1,0,-0.007070458351416525,1.0,0,거래량 작음,53.459891971527426
2188.179931640625,2195.449951171875,2172.330078125,2185.280029296875,692300,2,677840.0,29360.0,645071.4285714285,-16571.428571428638,552833.3333333334,4611.666666666744,488406.6666666667,1102.0833333333721,2223.01396484375,-15.471972656250273,2232.611397879464,-8.967145647321558,2158.83798828125,1.750166829427144,2113.502043660482,-0.07558288574227845,1,-1,1,-0.001325257718443542,1.0,0,거래량 작음,51.61815513684656
2181.5400390625,2187.449951171875,2139.719970703125,2148.0,602700,2,644320.0,-33520.0,648200.0,3128.5714285714785,555190.0,2356.666666666628,489288.75,882.0833333333139,2204.6759765625,-18.337988281249636,2217.9585309709823,-14.652866908481883,2159.913321940104,1.075333658854106,2113.3810017903647,-0.12104187011709655,1,-1,0,-0.015374477874315602,1.0,3,많음,49.47293699812779
2160.60009765625,2167.22998046875,2119.010009765625,2119.010009765625,710500,2,664720.0,20400.0,671771.4285714285,23571.42857142852,560060.0,4870.0,490557.0833333333,1268.333333333314,2175.027978515625,-29.647998046875273,2197.4399762834823,-20.5185546875,2160.2268229166666,0.31350097656240905,2113.123835245768,-0.25716654459665733,1,-1,0,-0.019249322415444022,5.0,0,거래량 작음,39.046974053802
2086.610107421875,2126.72998046875,2082.739990234375,2118.8798828125,836700,3,730140.0,65420.0,681257.1428571428,9485.714285714319,566066.6666666666,6006.666666666628,492252.0833333333,1695.0,2149.577978515625,-25.449999999999818,2180.181396484375,-17.258579799107338,2160.037487792969,-0.18933512369767413,2112.825543212891,-0.2982920328772707,1,1,0,0.015465167774202022,1.0,0,거래량 작음,34.80992971158271
2121.219970703125,2162.320068359375,2120.530029296875,2157.89990234375,624600,2,693360.0,-36780.0,683557.1428571428,2300.0,569800.0,3733.333333333372,493096.25,844.1666666666861,2145.81396484375,-3.764013671875091,2164.5599539620534,-15.621442522321558,2160.2918212890627,0.25433349609375,2112.6439595540364,-0.18158365885437888,1,1,1,0.01729190378519142,5.0,0,거래량 작음,38.27085488558214
2177.260009765625,2181.52001953125,2154.8798828125,2165.6298828125,574400,1,669780.0,-23580.0,692814.2857142857,9257.14285714284,572538.3333333334,2738.333333333372,493100.4166666667,4.166666666686069,2141.883935546875,-3.930029296875091,2153.0599539620534,-11.5,2160.6498209635415,0.3579996744788332,2112.3930419921876,-0.25091756184883707,1,-1,1,-0.005341634394128676,1.0,3,많음,37.884954880308044
2184.77001953125,2229.989990234375,2182.25,2227.93994140625,695000,2,688240.0,18460.0,676600.0,-16214.285714285681,577026.6666666666,4488.333333333256,494327.0833333333,1226.6666666666279,2157.871923828125,15.987988281250182,2160.3770926339284,7.317138671875,2162.043986002604,1.3941650390625,2112.5257497151692,0.13270772298164957,1,1,1,0.019759481084540998,5.0,0,거래량 작음,49.573890273665654
2221.489990234375,2223.919921875,2198.139892578125,2211.949951171875,800200,2,706180.0,17940.0,692014.2857142857,15414.285714285681,580795.0,3768.333333333372,496351.25,2024.166666666686,2176.459912109375,18.58798828125009,2164.187081473214,3.8099888392857792,2163.2893188476564,1.2453328450524168,2112.5301666259766,0.004416910807321983,1,-1,0,-0.0042944326125428514,2.0,0,거래량 작음,44.92463111878751
2185.6298828125,2203.389892578125,2180.510009765625,2201.070068359375,609600,2,660760.0,-45420.0,693000.0,985.714285714319,580666.6666666666,-128.33333333337214,497270.0,918.75,2192.89794921875,16.438037109374818,2171.7685198102677,7.5814383370534415,2164.5723185221354,1.282999674479015,2112.5111673990887,-0.018999226887899567,1,1,0,0.007064409975492441,1.0,0,거래량 작음,43.20054945054945
2213.5,2233.320068359375,2211.25,2223.1201171875,526000,1,641040.0,-19720.0,666642.8571428572,-26357.14285714284,579260.0,-1406.6666666666279,497902.0833333333,632.0833333333139,2205.9419921875,13.044042968750091,2186.6413922991073,14.872872488839675,2165.9423217773438,1.370003255208303,2112.483501180013,-0.027666219075854315,1,1,1,0.0043461112209170994,1.0,3,많음,44.71632819196474
2225.949951171875,2242.239990234375,2214.77001953125,2238.3798828125,632500,2,652660.0,11620.0,637471.4285714285,-29171.428571428638,578728.3333333334,-531.6666666666279,498943.75,1041.666666666686,2220.4919921875,14.549999999999727,2203.712820870536,17.07142857142844,2167.8744873046876,1.932165527343841,2112.5240010579428,0.04049987792996035,1,1,1,0.005584102029823775,1.0,0,거래량 작음,49.82117196018993
2245.719970703125,2255.489990234375,2230.300048828125,2232.9599609375,638700,2,641400.0,-11260.0,639485.7142857143,2014.2857142857974,580688.3333333334,1960.0,499899.5833333333,955.8333333333139,2221.49599609375,1.004003906250091,2214.4356863839284,10.722865513392662,2169.4366536458333,1.562166341145712,2112.534250895182,0.010249837239371118,1,-1,0,-0.005681923807103117,1.0,0,거래량 작음,45.0181535968809
2232.7099609375,2251.5,2221.89990234375,2243.590087890625,597200,2,600800.0,-40600.0,642742.8571428572,3257.1428571428405,581371.6666666666,683.3333333332557,500974.5833333333,1075.0,2227.8240234375,6.328027343749909,2225.5728585379466,11.137172154018117,2170.793489583333,1.356835937499909,2112.580209350586,0.045958455403706466,1,1,1,0.004873058813495196,1.0,3,많음,49.61940364579332
2243.070068359375,2250.050048828125,2230.260009765625,2242.169921875,458200,1,570520.0,-30280.0,608914.2857142857,-33828.57142857148,580855.0,-516.6666666666279,501500.4166666667,525.8333333333721,2236.043994140625,8.219970703125,2227.605712890625,2.0328543526784415,2172.1514892578125,1.357999674479288,2112.645083618164,0.06487426757803405,1,-1,0,-0.00040130109936038896,1.0,3,많음,62.31789631358638
2225.97998046875,2232.929931640625,2205.2099609375,2208.8798828125,470400,1,559400.0,-11120.0,561800.0,-47114.28571428568,574913.3333333334,-5941.666666666628,502204.1666666667,703.75,2233.195947265625,-2.848046874999909,2227.1671316964284,-0.4385811941965585,2173.078820800781,0.927331542968659,2112.537124633789,-0.1079589843748181,1,-1,0,-0.007682053660091335,1.0,3,많음,54.06333361076572
2222.510009765625,2226.0,2191.199951171875,2210.340087890625,590800,2,551060.0,-8340.0,559114.2857142857,-2685.714285714319,575075.0,161.66666666662786,502540.8333333333,336.66666666662786,2227.58798828125,-5.607958984374818,2228.4914202008927,1.3242885044642208,2174.495821126302,1.417000325520803,2112.5992085774737,0.06208394368468362,1,-1,1,-0.005475755709322263,1.0,3,많음,62.24369726140506
2223.550048828125,2228.179931640625,2186.719970703125,2195.5,709600,2,565240.0,14180.0,585342.8571428572,26228.57142857148,577241.6666666666,2166.666666666628,503942.5,1401.666666666686,2220.09599609375,-7.491992187500273,2224.5456891741073,-3.9457310267853245,2176.144152832031,1.648331705729106,2112.6193756103517,0.02016703287790733,1,-1,0,-0.012614984242386712,1.0,0,거래량 작음,65.90688696114859
2165.64990234375,2184.429931640625,2160.280029296875,2162.840087890625,635500,2,572900.0,7660.0,585771.4285714285,428.57142857136205,579168.3333333334,1926.6666666667443,505285.8333333333,1343.333333333314,2203.94599609375,-16.149999999999636,2213.7542898995534,-10.791399274553896,2177.1588216145833,1.014668782552235,2112.551084391276,-0.06829121907549052,1,-1,0,-0.0012974463001079308,1.0,0,거래량 작음,58.05249341484466
2114.0400390625,2120.06005859375,2079.030029296875,2079.0400390625,948600,3,670980.0,98080.0,630042.8571428572,44271.42857142864,588350.0,9181.666666666628,507867.9166666667,2582.083333333372,2171.32001953125,-32.6259765625,2191.7657296316966,-21.988560267856883,2176.417822265625,-0.7409993489582121,2112.148750813802,-0.4023335774741099,1,-1,0,-0.016555977821272123,5.0,1,조금 적음,37.59051345254267
2075.550048828125,2105.489990234375,2071.5,2103.610107421875,1565600,3,890020.0,219040.0,768385.7142857143,138342.85714285716,605566.6666666666,17216.666666666628,513172.0833333333,5304.166666666628,2150.266064453125,-21.053955078125,2171.7685895647323,-19.99714006696422,2176.1221557617187,-0.2956665039064319,2111.8896677652997,-0.25908304850236163,1,1,1,0.013519336047614449,5.0,2,약간 많음,40.73170607125735
2064.070068359375,2089.639892578125,2059.1298828125,2076.77001953125,810900,3,934040.0,44020.0,818771.4285714285,50385.7142857142,612951.6666666666,7385.0,515245.4166666667,2073.333333333372,2123.55205078125,-26.714013671875364,2148.1400320870534,-23.628557477678896,2175.270821126302,-0.851334635416606,2111.636876424154,-0.25279134114589397,0,1,0,0.006152868241517377,1.0,0,거래량 작음,24.730075190424728
2073.8701171875,2085.39990234375,2049.14990234375,2054.889892578125,562500,1,904620.0,-29420.0,831928.5714285715,13157.142857142957,616740.0,3788.333333333372,516455.4166666667,1210.0,2095.430029296875,-28.122021484374727,2126.1414620535716,-21.998570033481883,2174.208984375,-1.061836751302053,2111.290167236328,-0.34670918782558147,0,-1,0,-0.009152079704545443,1.0,3,많음,24.252490630618226
2020.1700439453125,2031.010009765625,1980.8199462890625,1987.010009765625,671600,2,911840.0,7220.0,843471.4285714285,11542.857142857043,620711.6666666666,3971.666666666628,517773.3333333333,1317.9166666666279,2060.264013671875,-35.166015625,2094.2371651785716,-31.904296875,2172.526485188802,-1.6824991861981289,2110.581125895182,-0.7090413411460759,0,-1,0,-0.016414476731338546,1.0,0,거래량 작음,20.43373344465772
1997.030029296875,2017.0699462890625,1969.3399658203125,2002.510009765625,528100,1,827740.0,-84100.0,817542.8571428572,-25928.571428571362,623091.6666666666,2380.0,518783.75,1010.4166666666861,2044.9580078125,-15.306005859375091,2066.667166573661,-27.56999860491078,2171.0363199869794,-1.4901652018224922,2109.973209635417,-0.6079162597652612,0,1,1,0.002744065130898117,1.0,3,많음,18.96752923399214
2051.85009765625,2051.85009765625,2009.3900146484375,2014.1500244140625,615700,2,637760.0,-189980.0,814714.2857142857,-2828.5714285714785,625853.3333333334,2761.6666666667443,519928.3333333333,1144.583333333314,2027.0659912109375,-17.892016601562545,2045.4257289341517,-21.24143763950906,2169.870985921224,-1.16533406575536,2109.383501688639,-0.5897079467777075,0,-1,1,-0.018373697613315344,5.0,0,거래량 작음,18.13384026143946
2005.81005859375,2063.590087890625,2005.81005859375,2059.330078125,606300,2,596840.0,-40920.0,765814.2857142857,-48900.0,630175.0,4321.666666666628,520841.6666666667,913.3333333333721,2023.5780029296875,-3.4879882812499545,2042.6100202287946,-2.8157087053571104,2169.7116556803385,-0.15933024088553793,2108.8969182332357,-0.4865834554034336,0,1,1,0.026682496332066586,4.0,3,많음,27.830189855582077
2078.110107421875,2089.080078125,2059.989990234375,2085.260009765625,675200,2,619380.0,22540.0,638614.2857142857,-127200.0,633558.3333333334,3383.333333333372,522580.0,1738.333333333314,2029.6520263671875,6.0740234375000455,2039.9885777064733,-2.621442522321331,2170.120322672526,0.40866699218759095,2108.504293314616,-0.39262491861973103,1,1,1,0.0034405791676843547,1.0,0,거래량 작음,30.54390192388925
2053.090087890625,2062.570068359375,2032.1300048828125,2040.219970703125,865600,3,658180.0,38800.0,646428.5714285715,7814.285714285797,640648.3333333334,7090.0,524854.5833333334,2274.583333333372,2040.2940185546875,10.641992187499909,2034.7671421595983,-5.221435546875,2169.4264872233075,-0.6938354492185681,2107.9317927042644,-0.5725006103516534,0,-1,0,-0.006268656822907829,1.0,0,거래량 작음,27.586543260656455
1981.02001953125,1989.5,1946.9000244140625,1954.77001953125,666900,2,685940.0,27760.0,661342.8571428572,14914.285714285681,645211.6666666666,4563.333333333256,526310.0,1455.4166666666279,2030.7460205078125,-9.547998046874909,2020.4643031529017,-14.302839006696558,2167.1951558430987,-2.2313313802087578,2107.0054173787435,-0.926375325520894,0,-1,0,-0.013250749483193658,1.0,0,거래량 작음,24.72400820228681
1942.8499755859375,1968.1700439453125,1934.719970703125,1962.9300537109375,638600,2,690520.0,4580.0,656628.5714285715,-4714.285714285681,647520.0,2308.333333333372,527542.9166666666,1232.9166666666279,2020.5020263671875,-10.243994140625091,2017.0243094308037,-3.439993722098052,2164.9439900716147,-2.251165771484011,2106.0806264241537,-0.9247909545897528,0,1,1,0.0103353724566119,1.0,0,거래량 작음,25.71412549149113
1965.6700439453125,1967.699951171875,1898.27001953125,1908.27001953125,679700,2,705200.0,14680.0,678285.7142857143,21657.14285714284,647703.3333333334,183.33333333337214,528985.0,1442.0833333333721,1990.2900146484376,-30.212011718749864,2003.5614536830358,-13.46285574776789,2161.654821777344,-3.289168294270894,2104.9194600423175,-1.1611663818362103,0,-1,0,-0.029201251039495134,4.0,0,거래량 작음,23.849680126500175
1887.969970703125,1897.22998046875,1808.56005859375,1834.3299560546875,850300,3,740220.0,35020.0,711800.0,33514.28571428568,652131.6666666666,4428.333333333256,531248.3333333334,2263.333333333372,1940.10400390625,-50.18601074218759,1977.8728724888392,-25.68858119419656,2156.6044860839843,-5.050335693359557,2103.6255844116213,-1.2938756306962205,0,-1,0,-0.028411476602279155,1.0,0,거래량 작음,22.182334039605692
1722.6800537109375,1809.31005859375,1680.5999755859375,1771.43994140625,1035300,3,774160.0,33940.0,773085.7142857143,61285.71428571432,660386.6666666666,8255.0,534306.6666666666,3058.3333333332557,1886.347998046875,-53.75600585937491,1936.7457101004463,-41.12716238839289,2149.9576517740884,-6.646834309895894,2102.0532506306968,-1.5723337809245095,0,1,0,0.02830466840913125,1.0,1,조금 적음,22.996704986328297
1805.4300537109375,1805.4300537109375,1714.3800048828125,1714.8599853515625,682000,2,777180.0,3020.0,774057.1428571428,971.4285714285215,665468.3333333334,5081.666666666744,535635.0,1328.3333333333721,1838.3659912109374,-47.98200683593768,1883.8314208984375,-52.91428920200883,2142.4028198242186,-7.554831949869822,2100.258416748047,-1.7948338826499821,0,-1,0,-0.05016537094484189,4.0,0,거래량 작음,17.688714612617574
1640.8399658203125,1722.969970703125,1637.8800048828125,1672.43994140625,649800,2,779420.0,2240.0,743228.5714285715,-30828.571428571362,666306.6666666666,838.3333333332557,537142.5,1507.5,1780.26796875,-58.0980224609375,1831.2914167131696,-52.54000418526789,2133.6821533203124,-8.720666503906159,2098.359832763672,-1.898583984374909,0,1,0,0.019258414131898344,3.0,0,거래량 작음,17.24216299483315
1686.1199951171875,1693.949951171875,1591.1199951171875,1591.199951171875,728000,2,789080.0,9660.0,751957.1428571428,8728.571428571362,668588.3333333334,2281.6666666667443,538656.6666666666,1514.1666666666279,1716.853955078125,-63.414013671874955,1779.3528355189733,-51.93858119419633,2123.6228190104166,-10.059334309895803,2096.070374552409,-2.2894582112630815,0,-1,0,-0.05629495185407337,4.0,0,거래량 작음,15.729262338121643
1626.0899658203125,1626.0899658203125,1439.4300537109375,1457.6400146484375,977700,3,814560.0,25480.0,800400.0,48442.85714285716,674165.0,5576.666666666628,541633.3333333334,2976.6666666667443,1641.515966796875,-75.33798828124986,1707.1685442243304,-72.18429129464289,2111.3074849446616,-12.315334065754996,2093.1093744913737,-2.9610000610350653,0,-1,0,-0.10359202424996035,5.0,1,조금 적음,14.337302453396134
1498.489990234375,1566.8199462890625,1466.47998046875,1566.1500244140625,817000,3,770900.0,-43660.0,820014.2857142857,19614.28571428568,677003.3333333334,2838.333333333372,543964.5833333334,2331.25,1600.4579833984376,-41.0579833984375,1658.2942592075892,-48.87428501674117,2100.673653157552,-10.633831787109557,2090.5634165445963,-2.5459579467774347,0,1,1,0.045152142904274564,1.0,0,거래량 작음,23.876918876596605
1474.449951171875,1516.75,1458.4100341796875,1482.4599609375,647200,2,763940.0,-6960.0,791000.0,-29014.28571428568,679423.3333333334,2420.0,545167.0833333334,1202.5,1553.977978515625,-46.480004882812636,1608.0271170479912,-50.26714215959805,2088.6528198242186,-12.020833333333485,2087.560041300456,-3.003375244140443,0,1,0,0.005432540968419268,1.0,0,거래량 작음,20.697713312880865
1523.68994140625,1609.969970703125,1508.6800537109375,1609.969970703125,679300,2,769840.0,5900.0,740142.8571428572,-50857.14285714284,681245.0,1821.6666666666279,546201.6666666666,1034.5833333332557,1541.483984375,-12.493994140624864,1584.9599783761162,-23.067138671875,2078.9843180338544,-9.66850179036419,2085.0743743896483,-2.485666910807595,0,1,1,0.05662571298281663,5.0,0,거래량 작음,27.29541462307442
1668.18994140625,1707.6400146484375,1645.280029296875,1704.760009765625,872800,3,798800.0,28960.0,767400.0,27257.14285714284,686270.0,5025.0,547683.3333333334,1481.6666666667443,1564.19599609375,22.712011718749864,1583.517124720982,-1.4428536551340585,2070.7648193359373,-8.21949869791706,2082.9708323160808,-2.103542073567496,1,1,1,0.021922005073683144,1.0,0,거래량 작음,32.025436808060945
1699.1099853515625,1735.75,1679.22998046875,1686.239990234375,992500,3,801760.0,2960.0,816357.1428571428,48957.14285714284,694641.6666666666,8371.666666666628,550369.1666666666,2685.8333333332557,1609.9159912109376,45.719995117187636,1585.488560267857,1.971435546875,2062.1319864908855,-8.63283284505178,2080.785998535156,-2.1848337809246914,1,-1,0,-0.0075745509285113,1.0,1,조금 적음,32.84848033179196
1756.0699462890625,1759.050048828125,1668.2099609375,1717.72998046875,1077500,3,853860.0,52100.0,866285.7142857143,49928.57142857148,705660.0,11018.333333333372,553130.4166666666,2761.25,1640.231982421875,30.315991210937455,1603.5642787388392,18.07571847098211,2054.132987467448,-7.998999023437591,2078.720039876302,-2.065958658854015,1,-1,1,-0.02183282385837349,1.0,1,조금 적음,37.880895468360904
1670.3399658203125,1729.6300048828125,1659.949951171875,1717.1199951171875,767800,2,877980.0,24120.0,836300.0,-29985.71428571432,710211.6666666666,4551.666666666628,554664.1666666666,1533.75,1687.1639892578125,46.9320068359375,1640.632847377232,37.06856863839289,2046.4988220214843,-7.6341654459636175,2076.606415303548,-2.1136245727539062,1,1,0,0.028006292284278242,1.0,0,거래량 작음,37.334733823085436
1739.2900390625,1757.81005859375,1722.6199951171875,1754.6400146484375,1037500,3,949620.0,71640.0,867800.0,31500.0,716976.6666666666,6765.0,557312.0833333334,2647.9166666667443,1716.097998046875,28.934008789062545,1667.5599888392858,26.92714146205367,2039.4684895833334,-7.030332438150936,2074.648915608724,-1.9574996948240369,1,1,1,0.008825426030848389,1.0,1,조금 적음,41.941948133154405
1737.280029296875,1762.43994140625,1685.3699951171875,1685.4599609375,1243600,3,1023780.0,74160.0,953000.0,85200.0,727825.0,10848.333333333372,560620.4166666666,3308.3333333332557,1712.23798828125,-3.8600097656251364,1696.5599888392858,29.0,2031.6416544596354,-7.826835123697947,2072.3656239827474,-2.2832916259767444,1,-1,0,-0.02982827608992202,1.0,1,조금 적음,42.15242989397306
1693.530029296875,1726.760009765625,1664.1300048828125,1724.8599853515625,766300,2,978540.0,-45240.0,965428.5714285715,12428.571428571478,731126.6666666666,3301.666666666628,562129.1666666666,1508.75,1719.9619873046875,7.7239990234375,1712.9728480747767,16.41285923549094,2024.1303202311199,-7.5113342285155795,2070.2072077433268,-2.1584162394206032,1,1,1,0.01849979363383073,1.0,0,거래량 작음,47.482219361513586
1731.1700439453125,1743.9100341796875,1706.6800537109375,1725.43994140625,1000100,3,963060.0,-15480.0,983614.2857142857,18185.714285714203,732565.0,1438.3333333333721,563925.0,1795.8333333333721,1721.5039794921875,1.5419921875,1715.9271240234375,2.9542759486607792,2017.0324849446615,-7.0978352864583485,2068.0272496541343,-2.179958089192496,1,-1,1,-0.003309959387931457,1.0,1,조금 적음,50.60872904713055
1745.25,1794.18994140625,1742.6700439453125,1791.8800048828125,1219400,3,1053380.0,90320.0,1016028.5714285715,32414.285714285797,743011.6666666666,10446.666666666628,567120.4166666666,3195.416666666628,1736.4559814453125,14.952001953125091,1731.0185546875,15.0914306640625,2010.456319173177,-6.576165771484511,2066.135541788737,-1.8917078653971657,1,1,1,0.026718238007627848,5.0,1,조금 적음,56.687272794375446
1826.719970703125,1838.969970703125,1791.9200439453125,1823.5999755859375,951400,3,1036160.0,-17220.0,998014.2857142857,-18014.285714285797,748960.0,5948.333333333372,568695.8333333334,1575.4166666667443,1750.2479736328125,13.7919921875,1746.1428397042412,15.124285016741169,2004.0764872233074,-6.37983194986964,2064.5098332722982,-1.6257085164388627,1,-1,1,-0.0017079766834686648,1.0,1,조금 적음,63.77560611491817
1815.75,1842.1600341796875,1801.800048828125,1807.1400146484375,907500,3,968940.0,-67220.0,1017971.4285714285,19957.14285714284,755946.6666666666,6986.666666666628,570288.3333333334,1592.5,1774.583984375,24.336010742187455,1759.0028424944196,12.860002790178442,1997.041153971354,-7.035333251953261,2062.805625406901,-1.7042078653971657,2,-1,0,-0.004741834146530359,1.0,0,거래량 작음,74.05632555033462
