Date,Open,High,Low,Close,Volume,Date_shifted,Volume_MA_5,Volume_MA_slope_5,Volume_MA_20,Volume_MA_slope_20,Volume_MA_60,Volume_MA_slope_60,Volume_MA_240,Volume_MA_slope_240,Close_MA_5,Close_MA_slope_5,Close_MA_20,Close_MA_slope_20,Close_MA_60,Close_MA_slope_60,Close_MA_240,Close_MA_slope_240,RSI_Label,ud,Close_ud,daily_change_ratio,Actual_rate,Label_rate,Actual_pmi,Label_pmi,Actual_cpi,Label_cpi,Event,Season,Volume_Sector,ratio_change_sector,RSI
2020-12-14,3675.27001953125,3697.610107421875,3645.840087890625,3647.489990234375,4623850000,2020-12-15 00:00:00-05:00,4694998000.0,-36130000.0,4768444285.714286,-63070000.0,4567266000.0,-40875833.333333015,4976866750.0,4849666.666666985,3670.8240234375,-8.893994140625182,3677.8857421875,-2.7471400669642208,3489.388330078125,5.46700032552053,3192.9426645914714,1.6234995524087026,1,-1,0,-0.0075586362768573,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,2,0,64.36609739502528
2020-12-15,3666.409912109375,3695.2900390625,3659.6201171875,3694.6201171875,4387080000,2020-12-16 00:00:00-05:00,4655536000.0,-39462000.0,4666652857.142858,-101791428.5714283,4559782833.333333,-7483166.666666985,4980626666.666667,3759916.666666985,3669.298046875,-1.5259765624996362,3677.242885044642,-0.6428571428573377,3496.280997721354,6.892667643229288,3194.858373006185,1.915708414713663,1,1,1,0.0076942310746413,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,2,3,62.72839204234732
2020-12-16,3696.25,3711.27001953125,3688.570068359375,3701.169921875,4067040000,2020-12-17 00:00:00-05:00,4422384000.0,-233152000.0,4561301428.571428,-105351428.57142924,4561325000.0,1542166.6666669846,4982145750.0,1519083.3333330154,3674.968017578125,5.669970703124818,3678.55859375,1.3157087053573375,3502.7076619466147,6.426664225260538,3196.7537475585937,1.8953745524086116,1,1,1,0.0013310576597903,0.25,7.0,57.5,2.0,1.2,5.0,3.0,1.0,1,2,65.3225975178047
2020-12-17,3713.64990234375,3725.1201171875,3710.8701171875,3722.47998046875,4192810000,2020-12-18 00:00:00-05:00,4329250000.0,-93134000.0,4505361428.571428,-55940000.0,4558227666.666667,-3097333.333333015,4985299500.0,3153750.0,3685.843994140625,10.8759765625,3681.4485909598216,2.8899972098215585,3510.800329589844,8.092667643229106,3198.7758310953777,2.0220835367840664,1,1,1,0.0023777357470953,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,2,2,67.10021457395854
2020-12-18,3722.389892578125,3726.699951171875,3685.840087890625,3709.409912109375,7097100000,2020-12-21 00:00:00-05:00,4873576000.0,544326000.0,4771690000.0,266328571.4285717,4599814000.0,41586333.333333015,4999342250.0,14042750.0,3695.033984375,9.189990234374818,3686.675711495536,5.227120535714221,3518.513993326823,7.713663736979015,3200.677330525716,1.90149943033839,1,-1,0,-0.0034870018572288,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,3,1,68.11088152951713
2020-12-21,3684.280029296875,3702.89990234375,3636.47998046875,3694.919921875,4748580000,2020-12-22 00:00:00-05:00,4898522000.0,24946000.0,4784561428.571428,12871428.5714283,4615568166.666667,15754166.666666985,5003956208.333333,4613958.333333015,3704.519970703125,9.485986328125364,3690.507114955358,3.8314034598215585,3525.121659342448,6.607666015625,3202.4282470703124,1.7509165445962935,1,1,0,0.0028879163618177,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,3,2,57.51583163705287
2020-12-22,3698.080078125,3698.260009765625,3676.159912109375,3687.260009765625,4053310000,2020-12-23 00:00:00-05:00,4831768000.0,-66754000.0,4738538571.428572,-46022857.1428566,4617274833.333333,1706666.666666031,5007450916.666667,3494708.333333969,3703.04794921875,-1.472021484375091,3693.907121930803,3.400006975446104,3530.7159912109373,5.594331868489462,3204.186205037435,1.7579579671223655,1,-1,0,-0.0029258610226907,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,1,1,54.20293179681632
2020-12-23,3693.419921875,3711.239990234375,3689.280029296875,3690.010009765625,3779160000,2020-12-24 00:00:00-05:00,4774192000.0,-57576000.0,4617868571.428572,-120670000.0,4619234333.333333,1959500.0,5008783291.666667,1332375.0,3700.815966796875,-2.231982421875273,3699.981410435268,6.074288504464221,3536.624991861979,5.909000651041879,3205.860705566406,1.6745005289712935,1,-1,1,-0.0009232397565137,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,1,1,55.35230169844519
2020-12-24,3694.030029296875,3703.820068359375,3689.320068359375,3703.06005859375,1883780000,2020-12-25 00:00:00-05:00,4312386000.0,-461806000.0,4260254285.714286,-357614285.71428585,4571653333.333333,-47581000.0,5001267291.666667,-7516000.0,3696.931982421875,-3.883984374999727,3701.1871163504466,1.2057059151788962,3542.292659505208,5.667667643228924,3207.610331217448,1.749625651041697,1,1,1,0.0024444926612017,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,0,2,50.993829365323734
2020-12-28,3723.030029296875,3740.510009765625,3723.030029296875,3735.360107421875,3535460000,2020-12-29 00:00:00-05:00,3600058000.0,-712328000.0,4184314285.714286,-75940000.0,4562638666.666667,-9014666.66666603,5000492166.666667,-775125.0,3702.122021484375,5.190039062500091,3706.071428571429,4.884312220981883,3548.2019938151043,5.909334309896167,3209.4689565022786,1.8586252848308504,1,1,1,0.0033118395575575,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,0,2,59.71528599831891
2020-12-29,3750.010009765625,3756.1201171875,3723.31005859375,3727.0400390625,3393290000,2020-12-30 00:00:00-05:00,3329000000.0,-271058000.0,4070097142.857143,-114217142.85714293,4552940500.0,-9698166.666666985,4999878458.333333,-613708.3333339691,3708.546044921875,6.424023437499727,3706.7228655133927,0.6514369419642208,3554.5123291015625,6.310335286458212,3211.178248087565,1.709291585286337,1,-1,0,-0.0061253091707242,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,0,0,55.59872256052508
2020-12-30,3736.18994140625,3744.6298828125,3730.2099609375,3732.0400390625,3154850000,2020-12-31 00:00:00-05:00,3149308000.0,-179692000.0,3506918571.428571,-563178571.4285717,4543976000.0,-8964500.0,4997497750.0,-2380708.333333015,3717.50205078125,8.956005859375182,3709.955740792411,3.232875279018117,3559.9029947916665,5.390665690104015,3212.854997762044,1.676749674479197,1,-1,1,-0.0011107310947333,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,0,1,65.03348625160986
2020-12-31,3733.27001953125,3760.199951171875,3726.8798828125,3756.070068359375,3179040000,2021-01-01 00:00:00-05:00,3029284000.0,-120024000.0,3282698571.428571,-224220000.0,4522736833.333333,-21239166.666666985,4993640250.0,-3857500.0,3730.7140625,13.212011718750093,3718.691476004464,8.735735212053442,3566.487996419271,6.58500162760447,3214.668664550781,1.8136667887370097,2,1,1,0.0061072595094495,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,0,3,70.33797185280011
2021-01-04,3764.610107421875,3769.989990234375,3662.7099609375,3700.64990234375,5015000000,2021-01-05 00:00:00-05:00,3655528000.0,626244000.0,3420082857.142857,137384285.71428585,4542741000.0,20004166.666666985,4999437000.0,5796750.0,3730.23203125,-0.4820312500000909,3720.604317801339,1.912841796875,3571.1748291015624,4.686832682291424,3216.24741414388,1.578749593099019,1,-1,0,-0.0169898616996294,0.25,7.0,57.5,2.0,1.2,5.0,,1.0,3,0,56.96309691197417
2021-01-05,3698.02001953125,3737.830078125,3695.070068359375,3726.860107421875,4591020000,2021-01-06 00:00:00-05:00,3866640000.0,211112000.0,3536062857.142857,115980000.0,4554797333.333333,12056333.333333015,5002871625.0,3434625.0,3728.53203125,-1.7000000000002728,3725.8686174665177,5.2642996651784415,3575.8419962565104,4.667167154947947,3217.9195810953775,1.6721669514972746,1,1,1,0.0077987917151083,0.25,7.0,60.7,0.0,1.2,5.0,2.0,1.0,2,3,64.31172531348446
2021-01-06,3712.199951171875,3783.0400390625,3705.340087890625,3748.139892578125,6064110000,2021-01-07 00:00:00-05:00,4400804000.0,534164000.0,4133252857.142857,597190000.0,4590131000.0,35333666.666666985,5012685500.0,9813875.0,3732.752001953125,4.219970703125,3732.30859375,6.439976283482338,3580.3586629231772,4.516666666666879,3219.805705769857,1.886124674479106,1,1,1,0.009681574774792,0.25,7.0,60.7,0.0,1.2,5.0,,1.0,3,3,60.64264554097052
2021-01-07,3764.7099609375,3811.550048828125,3764.7099609375,3803.7900390625,5099160000,2021-01-08 00:00:00-05:00,4789666000.0,388862000.0,4356638571.428572,223385714.28571463,4617854333.333333,27723333.333333015,5017969291.666667,5283791.666666985,3747.102001953125,14.350000000000364,3742.084298270089,9.77570452008922,3584.851497395833,4.492834472655886,3222.1397064208986,2.334000651042061,1,1,1,0.0103806345058433,0.25,7.0,60.7,0.0,1.2,5.0,,1.0,3,3,67.07259218822855
2021-01-08,3815.050048828125,3826.68994140625,3783.60009765625,3824.679931640625,4773040000,2021-01-11 00:00:00-05:00,5108466000.0,318800000.0,4553745714.285714,197107142.85714245,4637220000.0,19365666.666666985,5023142083.333333,5172791.666666031,3760.823974609375,13.721972656249818,3756.0328543526784,13.94855608258922,3590.063997395833,5.212500000000091,3224.4248728434245,2.28516642252589,1,1,1,0.0025241825635965,0.25,7.0,60.7,0.0,1.2,5.0,,1.0,3,2,67.02649409050568
2021-01-11,3803.139892578125,3817.860107421875,3789.02001953125,3799.610107421875,4465430000,2021-01-12 00:00:00-05:00,4998552000.0,-109914000.0,4740971428.571428,187225714.28571415,4647335333.333333,10115333.333333015,5026747000.0,3604916.666666985,3780.616015625,19.792041015624815,3765.685721261161,9.652866908482338,3595.2463338216144,5.182336425781159,3226.6174153645834,2.1925425211588845,1,-1,0,-0.0009281239333684,0.25,7.0,60.7,0.0,1.2,5.0,,1.0,2,1,64.4495965407949
2021-01-12,3801.6201171875,3810.780029296875,3776.510009765625,3801.18994140625,4994950000,2021-01-13 00:00:00-05:00,5079338000.0,80786000.0,5000387142.857142,259415714.28571415,4668508666.666667,21173333.33333397,5031766166.666667,5019166.666666985,3795.481982421875,14.865966796875,3772.131417410714,6.4456961495534415,3600.5438313802083,5.297497558593932,3228.7737904866535,2.1563751220701306,1,-1,1,-0.0001131559093201,0.25,7.0,60.7,0.0,1.2,5.0,,1.0,3,1,67.75843611594335
2021-01-13,3802.22998046875,3820.9599609375,3791.5,3809.840087890625,4602510000,2021-01-14 00:00:00-05:00,4787018000.0,-292320000.0,4941460000.0,-58927142.85714245,4667083333.333333,-1425333.333333969,5032069541.666667,303375.0,3807.822021484375,12.340039062500182,3787.7300153459823,15.598597935268115,3605.977665201823,5.433833821614826,3231.208457438151,2.4346669514975474,2,1,1,0.0020014853023006,0.25,7.0,60.7,0.0,1.4,5.0,1.0,1.0,2,2,70.41638880304484
2021-01-14,3814.97998046875,3823.60009765625,3792.860107421875,3795.5400390625,5198480000,2021-01-15 00:00:00-05:00,4806882000.0,19864000.0,5028240000.0,86780000.0,4685540000.0,18456666.666666985,5038061291.666667,5991750.0,3806.172021484375,-1.650000000000091,3797.541434151786,9.811418805803442,3612.1213338216144,6.143668619791242,3233.4860412597654,2.277583821614371,1,-1,0,-0.0050956863484933,0.25,7.0,60.7,0.0,1.4,5.0,,1.0,3,0,66.92541245441211
2021-01-15,3788.72998046875,3788.72998046875,3749.6201171875,3768.25,5369820000,2021-01-18 00:00:00-05:00,4926238000.0,119356000.0,4929055714.285714,-99184285.71428584,4709739500.0,24199500.0,5043781791.666667,5720500.0,3794.88603515625,-11.285986328125093,3800.414306640625,2.8728724888392208,3617.540165201823,5.418831380208758,3235.447124226888,1.9610829671223655,1,-1,0,-0.0054055001476289,0.25,7.0,60.7,0.0,1.4,5.0,,1.0,3,0,59.99875679270493
2021-01-19,3781.8798828125,3804.530029296875,3780.3701171875,3798.909912109375,5014440000,2021-01-20 00:00:00-05:00,5036040000.0,109802000.0,4916952857.142858,-12102857.142856598,4724914166.666667,15174666.666666985,5047502458.333333,3720666.666666031,3794.74599609375,-0.140039062499909,3799.7171456473216,-0.6971609933034415,3623.59599609375,6.055830891926689,3237.3813741048175,1.9342498779296875,1,1,1,0.0045030592786067,0.25,7.0,60.7,0.0,1.4,5.0,,1.0,3,2,59.796483051293976
2021-01-20,3816.219970703125,3859.75,3816.219970703125,3851.85009765625,4566190000,2021-01-21 00:00:00-05:00,4950288000.0,-85752000.0,4887402857.142858,-29550000.0,4731483000.0,6568833.333333015,5050331375.0,2828916.666666985,3804.87802734375,10.132031250000182,3803.598597935268,3.881452287946104,3630.235331217448,6.639335123697947,3239.4899993896483,2.1086252848308504,1,1,1,0.009336497169098,0.25,7.0,60.7,0.0,1.4,5.0,,1.0,2,3,66.9132972761235
2021-01-21,3857.4599609375,3861.449951171875,3845.050048828125,3853.070068359375,4501760000,2021-01-22 00:00:00-05:00,4930138000.0,-20150000.0,4892592857.142858,5190000.0,4745652333.333333,14169333.333333015,5053530708.333333,3199333.333333015,3813.5240234375,8.64599609375,3811.2357352120534,7.637137276785779,3636.696667480469,6.461336263021167,3241.6789998372396,2.1890004475912974,1,-1,1,-0.0011380267384701,0.25,7.0,60.7,0.0,1.4,5.0,,1.0,2,1,66.57082173712195
2021-01-22,3844.239990234375,3852.31005859375,3830.409912109375,3841.469970703125,5110890000,2021-01-25 00:00:00-05:00,4912620000.0,-17518000.0,4909155714.285714,16562857.142856598,4764130333.333333,18478000.0,5060398041.666667,6867333.333333969,3822.710009765625,9.185986328124727,3816.9900251116073,5.754289899553896,3644.038334147136,7.341666666666697,3243.718082682292,2.039082845052235,1,-1,0,-0.000720563632418,0.25,7.0,60.7,0.0,1.4,5.0,,1.0,3,1,62.10452444657299
2021-01-25,3851.679931640625,3859.22998046875,3797.159912109375,3855.360107421875,7000840000,2021-01-26 00:00:00-05:00,5238824000.0,326204000.0,5251774285.714286,342618571.4285717,4814771000.0,50640666.666666985,5073889291.666667,13491250.0,3840.13203125,17.422021484375364,3823.492885044642,6.5028599330353245,3651.7830037434896,7.744669596354015,3245.791458129883,2.0733754475909336,2,1,1,0.0009554728966491,0.25,7.0,60.7,0.0,1.4,5.0,,1.0,3,2,74.85462414074689
2021-01-26,3862.9599609375,3870.89990234375,3847.780029296875,3849.6201171875,6137500000,2021-01-27 00:00:00-05:00,5463436000.0,224612000.0,5385920000.0,134145714.28571416,4831396500.0,16625500.0,5083083416.666667,9194125.0,3850.274072265625,10.142041015624727,3831.218610491072,7.725725446428896,3661.426171875,9.643168131510263,3247.7505004882814,1.9590423583986192,2,-1,0,-0.0034532700014738,0.25,7.0,60.7,0.0,1.4,5.0,,1.0,3,1,71.11019494472075
2021-01-27,3836.830078125,3836.830078125,3732.47998046875,3750.77001953125,9976520000,2021-01-28 00:00:00-05:00,6545502000.0,1082066000.0,6044020000.0,658100000.0,4915807500.0,84411000.0,5110065208.333333,26981791.66666603,3830.058056640625,-20.216015624999727,3828.7214704241073,-2.4971400669642208,3668.77050374349,7.344331868489462,3249.320625813802,1.5701253255206211,1,-1,0,-0.0224299895594558,0.25,7.0,60.7,0.0,1.4,5.0,3.0,1.0,3,0,50.3570337268117
2021-01-28,3755.75,3830.5,3755.75,3787.3798828125,6992770000,2021-01-29 00:00:00-05:00,7043704000.0,498202000.0,6326638571.428572,282618571.4285717,4951621500.0,35814000.0,5124953000.0,14887791.666666985,3816.92001953125,-13.138037109375093,3827.074323381697,-1.6471470424107792,3677.394169108073,8.623665364583758,3251.0173756917316,1.6967498779295056,1,1,1,0.0084217221094322,0.25,7.0,60.7,0.0,1.4,5.0,,1.0,3,3,47.650926964014616
2021-01-29,3778.050048828125,3778.050048828125,3694.1201171875,3714.239990234375,6643370000,2021-02-01 00:00:00-05:00,7350200000.0,306496000.0,6623378571.428572,296740000.0,4990432833.333333,38811333.333333015,5137007041.666667,12054041.666666985,3791.4740234375,-25.445996093750185,3807.415736607142,-19.658586774553896,3684.1275024414062,6.733333333333121,3252.4505004882812,1.4331247965496914,1,-1,0,-0.0168896805942373,0.25,7.0,60.7,0.0,1.4,5.0,,1.0,3,0,36.247954044122125
2021-02-01,3731.169921875,3784.320068359375,3725.6201171875,3773.860107421875,5436230000,2021-02-02 00:00:00-05:00,7037278000.0,-312922000.0,6756874285.714286,133495714.28571416,5010347000.0,19914166.666666985,5144598833.333333,7591791.666666031,3775.1740234375,-16.299999999999727,3796.100027901786,-11.315708705356885,3690.8725056966146,6.745003255208303,3254.0659596761066,1.6154591878253086,1,1,1,0.0114415013094397,0.25,7.0,58.7,2.0,1.4,5.0,2.0,1.0,3,3,47.04763003113827
2021-02-02,3791.840087890625,3843.090087890625,3791.840087890625,3826.31005859375,5514090000,2021-02-03 00:00:00-05:00,6912596000.0,-124682000.0,6814474285.714286,57600000.0,5022408500.0,12061500.0,5150827625.0,6228791.666666985,3770.51201171875,-4.662011718750364,3793.934326171875,-2.1657017299107792,3697.2536743164064,6.381168619791879,3255.953793334961,1.8878336588545608,1,1,1,0.009090565504913,0.25,7.0,58.7,2.0,1.4,5.0,,1.0,3,3,52.57927694413389
2021-02-03,3840.27001953125,3847.510009765625,3816.679931640625,3830.169921875,4864870000,2021-02-04 00:00:00-05:00,5890266000.0,-1022330000.0,6509335714.285714,-305138571.4285717,5022520500.0,112000.0,5154811333.333333,3983708.333333015,3786.3919921875,15.879980468750093,3790.3357282366073,-3.5985979352676623,3702.582340494792,5.328666178385447,3258.0055430094403,2.051749674479197,1,-1,1,-0.0026300488259632,0.25,7.0,58.7,2.0,1.4,5.0,,1.0,3,1,52.10815967237967
2021-02-04,3836.659912109375,3872.419921875,3836.659912109375,3871.739990234375,4879240000,2021-02-05 00:00:00-05:00,5467560000.0,-422706000.0,6329584285.714286,-179751428.5714283,5023133500.0,613000.0,5154928333.333333,117000.0,3803.264013671875,16.872021484375182,3793.4957101004466,3.1599818638392208,3708.620674641927,6.038334147135174,3260.696585083008,2.691042073567587,1,1,1,0.0091433900654783,0.25,7.0,58.7,2.0,1.4,5.0,,1.0,3,3,57.47879273501713
2021-02-05,3878.300048828125,3894.56005859375,3874.929931640625,3886.830078125,4879470000,2021-02-08 00:00:00-05:00,5114780000.0,-352780000.0,5601434285.714286,-728150000.0,4961616166.666667,-61517333.333333015,5151939625.0,-2988708.333333015,3837.78203125,34.51801757812473,3812.932861328125,19.43715122767844,3714.2261759440103,5.605501302083212,3263.857502237956,3.160917154948038,1,1,1,0.0021994247968133,0.25,7.0,58.7,2.0,1.4,5.0,,1.0,3,2,61.923821719097994
2021-02-08,3892.590087890625,3915.77001953125,3892.590087890625,3915.590087890625,4648360000,2021-02-09 00:00:00-05:00,4957206000.0,-157574000.0,5266518571.428572,-334915714.28571415,4938464333.333333,-23151833.33333397,5148455083.333333,-3484541.666666985,3866.12802734375,28.345996093750273,3831.248604910714,18.31574358258922,3720.39384358724,6.167667643229379,3267.1875030517576,3.330000813801689,1,1,1,0.0059086622225006,0.25,7.0,58.7,2.0,1.4,5.0,,1.0,2,2,61.777778653999135
2021-02-09,3910.489990234375,3918.35009765625,3902.639892578125,3911.22998046875,4568320000,2021-02-10 00:00:00-05:00,4768052000.0,-189154000.0,4970082857.142858,-296435714.28571415,4937343666.666667,-1120666.666666031,5138053458.333333,-10401625.0,3883.11201171875,16.98398437500009,3859.3900320870534,28.14142717633922,3726.036678059896,5.642834472655977,3271.072794596354,3.885291544596385,1,1,0,0.000189232100382,0.25,7.0,58.7,2.0,1.4,5.0,,1.0,2,1,56.64560939489489
2021-02-10,3920.780029296875,3931.5,3884.93994140625,3909.8798828125,4837070000,2021-02-11 00:00:00-05:00,4762492000.0,-5560000.0,4884488571.428572,-85594285.71428585,4936133833.333333,-1209833.333333969,5122501375.0,-15552083.333333015,3899.05400390625,15.941992187499636,3878.821428571429,19.431396484375,3732.2511759440104,6.214497884114735,3275.05471089681,3.9819163004558504,1,-1,0,-0.0027800964101344,0.25,7.0,58.7,2.0,1.4,3.0,1.0,1.0,3,1,56.356124106305344
2021-02-11,3916.39990234375,3925.989990234375,3890.389892578125,3916.3798828125,4590960000,2021-02-12 00:00:00-05:00,4704836000.0,-57656000.0,4752612857.142858,-131875714.28571416,4933990166.666667,-2143666.666666031,5115041500.0,-7459875.0,3907.981982421875,8.927978515625,3891.688546316964,12.86711774553578,3737.7716756184896,5.520499674479197,3278.4970021565755,3.442291259765625,1,-1,1,-5.1117178401570814e-06,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,2,1,58.47799453241179
2021-02-12,3911.64990234375,3937.22998046875,3905.780029296875,3934.830078125,4135060000,2021-02-15 00:00:00-05:00,4555954000.0,-148882000.0,4648354285.714286,-104258571.4285717,4914649333.333333,-19340833.33333397,5105702125.0,-9339375.0,3917.581982421875,9.600000000000364,3906.6399972098216,14.951450892857338,3742.9036783854167,5.132002766927144,3282.3780853271483,3.881083170572765,1,1,1,0.0059259331381781,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,2,2,58.90219668962303
2021-02-16,3939.610107421875,3950.429931640625,3923.85009765625,3932.590087890625,5058990000,2021-02-17 00:00:00-05:00,4638080000.0,82126000.0,4674032857.142858,25678571.4285717,4918762833.333333,4113500.0,5105643666.666667,-58458.33333301544,3920.981982421875,3.399999999999636,3915.332868303571,8.69287109375,3748.288012695312,5.384334309895621,3285.721710205078,3.3436248779298694,1,-1,0,-0.0017819071785872,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,3,1,59.36772119972546
2021-02-17,3918.5,3933.610107421875,3900.429931640625,3931.330078125,4730650000,2021-02-18 00:00:00-05:00,4670546000.0,32466000.0,4652772857.142858,-21260000.0,4909526833.333333,-9236000.0,5102107666.666667,-3536000.0,3925.002001953125,4.02001953125,3921.690011160714,6.357142857142662,3754.3470133463543,6.05900065104197,3289.5025024414062,3.780792236328125,2,1,0,0.0032742320084215,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,2,2,76.14839914975823
2021-02-18,3915.860107421875,3921.97998046875,3885.030029296875,3913.969970703125,4793650000,2021-02-19 00:00:00-05:00,4661862000.0,-8684000.0,4673528571.428572,20755714.28571415,4916698166.666667,7171333.333333969,5094767708.333333,-7339958.333333969,3925.82001953125,0.8180175781253638,3921.458565848214,-0.2314453125,3759.882010904948,5.534997558593659,3293.425835164388,3.923332722981741,1,-1,0,-0.0004826874982503,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,3,1,69.41503243745596
2021-02-19,3921.159912109375,3930.409912109375,3903.070068359375,3906.7099609375,4845320000,2021-02-22 00:00:00-05:00,4712734000.0,50872000.0,4713100000.0,39571428.5714283,4926847333.333333,10149166.66666603,5079784500.0,-14983208.333333015,3923.88603515625,-1.933984375000364,3920.8128487723216,-0.6457170758926623,3765.701509602865,5.819498697916515,3298.2597930908205,4.833957926432504,2,-1,0,-0.0036851216210923,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,3,1,86.99487092853556
2021-02-22,3885.550048828125,3902.919921875,3874.7099609375,3876.5,5917100000,2021-02-23 00:00:00-05:00,5069142000.0,356408000.0,4867390000.0,154290000.0,4941173166.666667,14325833.33333397,5072597250.0,-7187250.0,3912.22001953125,-11.666015625,3916.0442940848216,-4.7685546875,3770.683341471354,4.981831868489735,3302.4025848388674,4.142791748046875,2,-1,0,-0.0023291551297491,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,3,1,72.2433443982261
2021-02-23,3857.070068359375,3895.97998046875,3805.590087890625,3881.3701171875,6296610000,2021-02-24 00:00:00-05:00,5316666000.0,247524000.0,5111054285.714286,243664285.71428585,4941445166.666667,272000.0,5067869791.666667,-4727458.333333015,3901.976025390625,-10.243994140624636,3911.042898995536,-5.001395089285779,3774.782678222656,4.099336751301962,3307.152544148763,4.74995930989553,1,1,1,0.0063001315499723,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,3,3,65.03218048801297
2021-02-24,3873.7099609375,3928.64990234375,3859.60009765625,3925.429931640625,6012790000,2021-02-25 00:00:00-05:00,5573094000.0,256428000.0,5379301428.571428,268247142.85714245,4959817666.666667,18372500.0,5056044708.333333,-11825083.33333397,3900.79599609375,-1.180029296875091,3909.700020926339,-1.3428780691965585,3779.712345377605,4.92966715494822,3313.1725026448566,6.01995849609375,2,1,1,0.0133515341170787,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,3,3,71.326176236851
2021-02-25,3915.800048828125,3925.02001953125,3814.0400390625,3829.340087890625,6547470000,2021-02-26 00:00:00-05:00,5923858000.0,350764000.0,5591941428.571428,212640000.0,5022635666.666667,62818000.0,5048746375.0,-7298333.333333015,3883.87001953125,-16.925976562500182,3894.950020926339,-14.75,3782.89551188151,3.18316650390625,3317.832169596354,4.6596669514974565,1,-1,0,-0.0220797691044962,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,3,0,42.370285629935786
2021-02-26,3839.659912109375,3861.080078125,3789.5400390625,3811.14990234375,6526070000,2021-03-01 00:00:00-05:00,6260008000.0,336150000.0,5848430000.0,256488571.4285717,5026263333.333333,3627666.666666031,5043415625.0,-5330750.0,3864.7580078125,-19.112011718749727,3877.781424386161,-17.16859654017844,3786.0541788736978,3.158666992187136,3323.7697530110677,5.937583414713572,1,-1,0,-0.0074251393139562,0.25,7.0,58.7,2.0,1.4,3.0,,1.0,3,0,36.53188091211959
2021-03-01,3842.510009765625,3914.5,3842.510009765625,3901.820068359375,5114820000,2021-03-02 00:00:00-05:00,6099552000.0,-160456000.0,5894311428.571428,45881428.5714283,5021202333.333333,-5061000.0,5029851333.333333,-13564291.666666985,3869.822021484375,5.064013671874818,3876.045724051339,-1.7357003348215585,3790.0436808268223,3.989501953125,3329.4890452067057,5.7192921956379905,1,1,1,0.0154352385401769,0.25,7.0,60.8,0.0,1.4,3.0,2.0,1.0,3,3,47.9919509996454
2021-03-02,3903.639892578125,3906.409912109375,3868.570068359375,3870.2900390625,5536010000,2021-03-03 00:00:00-05:00,5947432000.0,-152120000.0,5992981428.571428,98670000.0,5029448333.333333,8246000.0,5016254291.666667,-13597041.66666603,3867.606005859375,-2.216015625000182,3870.842878069197,-5.202845982142662,3793.3983479817703,3.354667154947947,3335.623169962565,6.134124755859375,1,-1,0,-0.0085432710068959,0.25,7.0,60.8,0.0,1.4,3.0,,1.0,3,0,44.468181404327815
2021-03-03,3863.989990234375,3874.469970703125,3818.860107421875,3819.719970703125,6173660000,2021-03-04 00:00:00-05:00,5979606000.0,32174000.0,6029632857.142858,36651428.57142925,5047920333.333333,18472000.0,5008827458.333333,-7426833.333333969,3846.464013671875,-21.14199218749991,3862.7314453125,-8.111432756696558,3795.948347981771,2.550000000000182,3341.4995452880858,5.876375325520712,1,-1,0,-0.0114570740719141,0.25,7.0,60.8,0.0,1.4,3.0,,1.0,3,0,39.247745431612934
2021-03-04,3818.530029296875,3843.669921875,3723.340087890625,3768.469970703125,7195400000,2021-03-05 00:00:00-05:00,6109192000.0,129586000.0,6158031428.571428,128398571.42857076,5082850000.0,34929666.666666985,5001083500.0,-7743958.333333015,3834.289990234375,-12.174023437499727,3846.602852957589,-16.12859235491078,3797.104178873698,1.155830891927053,3347.5976704915365,6.098125203450763,1,-1,0,-0.0131097721399791,0.25,7.0,60.8,0.0,1.4,3.0,,1.0,3,0,34.06179248832072
2021-03-05,3793.580078125,3851.68994140625,3730.18994140625,3841.93994140625,6851070000,2021-03-08 00:00:00-05:00,6174192000.0,65000000.0,6277785714.285714,119754285.71428584,5116959500.0,34109500.0,4998748875.0,-2334625.0,3840.447998046875,6.158007812499818,3834.675711495536,-11.927141462053442,3799.603845214844,2.499666341145712,3354.2832539876304,6.685583496093841,1,1,1,0.0127478166495307,0.25,7.0,60.8,0.0,1.4,3.0,,1.0,3,3,41.051568523783274
